latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.02636,7.6863356,253.0,3600,Europe/Berlin,GMT+1

time,temperature_2m (°C),global_tilted_irradiance (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),shortwave_radiation (W/m²),wind_speed_10m (m/s),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%)
2018-11-16T20:00,8.1,0.0,0.0,0.0,0.0,3.77,100,96,99,0
2018-11-16T21:00,8.1,0.0,0.0,0.0,0.0,3.61,96,62,96,0
2018-11-16T22:00,7.9,0.0,0.0,0.0,0.0,3.08,94,24,94,0
2018-11-16T23:00,7.7,0.0,0.0,0.0,0.0,2.50,85,33,82,0
2018-11-17T00:00,7.7,0.0,0.0,0.0,0.0,2.09,94,25,93,0
2018-11-17T01:00,7.8,0.0,0.0,0.0,0.0,2.12,88,18,99,0
2018-11-17T02:00,7.9,0.0,0.0,0.0,0.0,1.39,99,21,99,0
2018-11-17T03:00,7.9,0.0,0.0,0.0,0.0,1.28,97,61,97,0
2018-11-17T04:00,7.7,0.0,0.0,0.0,0.0,1.34,98,5,98,0
2018-11-17T05:00,7.7,0.0,0.0,0.0,0.0,2.11,97,9,97,0
2018-11-17T06:00,7.7,0.0,0.0,0.0,0.0,2.72,94,17,94,0
2018-11-17T07:00,7.5,0.0,0.0,0.0,0.0,2.81,98,65,98,0
2018-11-17T08:00,7.0,3.0,2.0,14.3,3.0,2.70,94,49,93,0
2018-11-17T09:00,7.1,34.0,24.0,69.3,34.0,2.91,90,34,89,0
2018-11-17T10:00,7.3,55.0,43.0,44.1,55.0,3.35,84,7,84,0
2018-11-17T11:00,7.1,82.0,82.0,0.0,82.0,3.83,99,0,99,0
2018-11-17T12:00,7.6,166.0,113.0,125.2,166.0,3.79,54,0,54,0
2018-11-17T13:00,8.3,208.0,74.0,308.9,208.0,2.91,38,0,85,0
2018-11-17T14:00,8.8,194.0,128.0,165.4,194.0,2.66,100,0,100,0
2018-11-17T15:00,8.9,111.0,79.0,99.5,111.0,2.55,74,1,74,0
2018-11-17T16:00,8.6,92.0,44.0,232.6,92.0,1.00,39,20,33,0
2018-11-17T17:00,8.2,33.0,17.0,151.4,33.0,0.89,18,7,16,0
2018-11-17T18:00,5.4,0.0,0.0,0.0,0.0,1.33,24,0,24,0
2018-11-17T19:00,5.1,0.0,0.0,0.0,0.0,1.82,29,0,29,0
2018-11-17T20:00,4.7,0.0,0.0,0.0,0.0,1.39,50,0,50,0
2018-11-17T21:00,5.0,0.0,0.0,0.0,0.0,1.22,80,1,80,0
2018-11-17T22:00,5.2,0.0,0.0,0.0,0.0,1.25,46,3,46,0
2018-11-17T23:00,4.3,0.0,0.0,0.0,0.0,1.66,30,10,28,0
2018-11-18T00:00,3.5,0.0,0.0,0.0,0.0,1.50,10,6,7,0
2018-11-18T01:00,2.3,0.0,0.0,0.0,0.0,1.68,30,14,28,0
2018-11-18T02:00,3.5,0.0,0.0,0.0,0.0,1.49,43,16,42,0
2018-11-18T03:00,3.2,0.0,0.0,0.0,0.0,1.04,53,2,53,0
2018-11-18T04:00,3.8,0.0,0.0,0.0,0.0,0.81,93,5,93,0
2018-11-18T05:00,3.8,0.0,0.0,0.0,0.0,0.70,63,8,62,0
2018-11-18T06:00,3.6,0.0,0.0,0.0,0.0,0.64,59,12,58,0
2018-11-18T07:00,3.3,0.0,0.0,0.0,0.0,1.00,41,21,38,0
2018-11-18T08:00,3.0,4.0,3.0,14.7,4.0,1.20,52,22,50,0
2018-11-18T09:00,4.6,69.0,41.0,196.7,69.0,0.67,60,52,58,0
2018-11-18T10:00,6.6,166.0,75.0,339.4,166.0,0.92,85,82,61,0
2018-11-18T11:00,7.5,250.0,96.0,423.0,250.0,1.48,68,62,56,0
2018-11-18T12:00,8.1,324.0,99.0,536.5,324.0,1.20,60,55,39,0
2018-11-18T13:00,8.1,364.0,105.0,602.2,364.0,0.81,35,32,34,0
2018-11-18T14:00,8.3,299.0,102.0,497.9,299.0,0.78,21,9,19,0
2018-11-18T15:00,8.3,263.0,84.0,562.3,263.0,0.71,3,1,2,0
2018-11-18T16:00,7.9,162.0,51.0,545.7,162.0,0.67,0,0,0,0
2018-11-18T17:00,4.8,37.0,17.0,191.8,37.0,1.56,0,0,0,0
2018-11-18T18:00,4.3,0.0,0.0,0.0,0.0,1.57,0,0,0,0
2018-11-18T19:00,3.4,0.0,0.0,0.0,0.0,1.40,0,0,0,0
2018-11-18T20:00,2.4,0.0,0.0,0.0,0.0,1.39,0,0,0,0
2018-11-18T21:00,3.0,0.0,0.0,0.0,0.0,1.20,0,0,0,0
2018-11-18T22:00,0.8,0.0,0.0,0.0,0.0,0.89,0,0,0,0
2018-11-18T23:00,0.3,0.0,0.0,0.0,0.0,2.00,0,0,0,0
2018-11-19T00:00,-0.2,0.0,0.0,0.0,0.0,1.41,0,0,0,0
2018-11-19T01:00,0.4,0.0,0.0,0.0,0.0,1.21,1,7,0,0
2018-11-19T02:00,-0.5,0.0,0.0,0.0,0.0,1.58,29,29,0,0
2018-11-19T03:00,0.0,0.0,0.0,0.0,0.0,1.21,44,39,9,3
2018-11-19T04:00,0.5,0.0,0.0,0.0,0.0,1.14,58,36,31,35
2018-11-19T05:00,0.8,0.0,0.0,0.0,0.0,1.04,70,37,54,43
2018-11-19T06:00,1.0,0.0,0.0,0.0,0.0,1.46,55,20,50,22
2018-11-19T07:00,2.0,0.0,0.0,0.0,0.0,0.92,71,11,69,30
2018-11-19T08:00,2.2,4.0,3.0,15.1,4.0,0.32,89,20,85,79
2018-11-19T09:00,3.4,60.0,45.0,106.9,60.0,0.54,94,26,92,82
2018-11-19T10:00,4.7,129.0,96.0,124.8,129.0,1.03,97,22,97,56
2018-11-19T11:00,5.0,121.0,104.0,47.2,121.0,1.84,99,29,99,83
2018-11-19T12:00,4.9,95.0,91.0,9.6,95.0,2.51,99,81,99,79
2018-11-19T13:00,3.5,79.0,77.0,4.7,79.0,2.01,99,86,100,40
2018-11-19T14:00,3.1,75.0,73.0,5.1,75.0,2.64,100,100,100,5
2018-11-19T15:00,2.6,44.0,44.0,0.0,44.0,2.68,100,100,100,1
2018-11-19T16:00,2.2,21.0,21.0,0.0,21.0,2.79,100,100,100,1
2018-11-19T17:00,1.5,5.0,5.0,0.0,5.0,3.10,100,100,100,2
2018-11-19T18:00,1.5,0.0,0.0,0.0,0.0,3.34,100,100,100,1
2018-11-19T19:00,1.6,0.0,0.0,0.0,0.0,3.13,100,100,99,1
2018-11-19T20:00,1.5,0.0,0.0,0.0,0.0,3.54,100,100,84,0
2018-11-19T21:00,1.3,0.0,0.0,0.0,0.0,3.50,100,100,90,0
2018-11-19T22:00,1.3,0.0,0.0,0.0,0.0,3.31,100,100,96,0
2018-11-19T23:00,1.9,0.0,0.0,0.0,0.0,2.92,97,95,64,0
2018-11-20T00:00,2.4,0.0,0.0,0.0,0.0,2.84,92,91,34,0
2018-11-20T01:00,2.1,0.0,0.0,0.0,0.0,1.84,95,35,72,2
2018-11-20T02:00,2.3,0.0,0.0,0.0,0.0,1.43,99,98,97,0
2018-11-20T03:00,2.5,0.0,0.0,0.0,0.0,1.50,99,99,98,0
2018-11-20T04:00,2.3,0.0,0.0,0.0,0.0,0.71,97,97,91,0
2018-11-20T05:00,2.3,0.0,0.0,0.0,0.0,1.17,98,93,97,0
2018-11-20T06:00,2.5,0.0,0.0,0.0,0.0,2.46,97,96,95,0
2018-11-20T07:00,2.8,0.0,0.0,0.0,0.0,2.97,97,96,95,0
2018-11-20T08:00,2.9,2.0,2.0,0.0,2.0,2.58,97,96,84,7
2018-11-20T09:00,3.4,30.0,24.0,43.3,30.0,2.02,98,97,75,0
2018-11-20T10:00,4.3,73.0,59.0,53.7,73.0,1.97,96,95,56,10
2018-11-20T11:00,5.7,140.0,112.0,78.5,140.0,1.30,87,81,28,32
2018-11-20T12:00,6.8,229.0,159.0,169.9,229.0,0.20,74,64,18,52
2018-11-20T13:00,6.5,200.0,135.0,153.6,200.0,0.22,69,96,68,72
2018-11-20T14:00,6.9,158.0,111.0,120.8,158.0,0.76,99,96,88,70
2018-11-20T15:00,6.6,100.0,63.0,118.5,100.0,1.39,98,93,77,70
2018-11-20T16:00,6.2,44.0,39.0,25.3,44.0,0.90,96,95,78,8
2018-11-20T17:00,5.9,12.0,10.0,19.7,12.0,0.78,95,92,70,0
2018-11-20T18:00,5.4,0.0,0.0,0.0,0.0,0.45,83,76,57,0
2018-11-20T19:00,5.4,0.0,0.0,0.0,0.0,0.81,88,85,53,0
2018-11-20T20:00,4.9,0.0,0.0,0.0,0.0,0.98,88,84,56,0
2018-11-20T21:00,4.8,0.0,0.0,0.0,0.0,0.91,51,46,20,1
2018-11-20T22:00,3.5,0.0,0.0,0.0,0.0,1.30,34,29,11,5
2018-11-20T23:00,3.1,0.0,0.0,0.0,0.0,1.30,41,36,17,1
2018-11-21T00:00,2.3,0.0,0.0,0.0,0.0,1.41,40,34,19,3
2018-11-21T01:00,1.2,0.0,0.0,0.0,0.0,2.27,18,21,15,2
2018-11-21T02:00,0.8,0.0,0.0,0.0,0.0,2.00,40,16,31,5
2018-11-21T03:00,1.3,0.0,0.0,0.0,0.0,1.60,77,13,76,0
2018-11-21T04:00,1.8,0.0,0.0,0.0,0.0,1.02,95,5,83,73
2018-11-21T05:00,1.5,0.0,0.0,0.0,0.0,0.78,100,4,96,90
2018-11-21T06:00,2.1,0.0,0.0,0.0,0.0,1.34,99,4,96,96
2018-11-21T07:00,3.0,0.0,0.0,0.0,0.0,1.43,100,4,98,96
2018-11-21T08:00,3.3,1.0,1.0,0.0,1.0,1.77,97,3,65,95
2018-11-21T09:00,4.2,40.0,36.0,29.3,40.0,1.93,100,1,80,99
2018-11-21T10:00,5.3,111.0,95.0,62.3,111.0,1.68,100,2,100,100
2018-11-21T11:00,5.2,56.0,56.0,0.0,56.0,2.20,100,0,100,98
2018-11-21T12:00,5.2,63.0,59.0,9.8,63.0,2.53,100,1,100,99
2018-11-21T13:00,5.6,49.0,49.0,0.0,49.0,2.42,97,0,64,100
2018-11-21T14:00,5.2,48.0,48.0,0.0,48.0,2.61,100,34,100,100
2018-11-21T15:00,5.5,32.0,32.0,0.0,32.0,1.79,100,84,100,99
2018-11-21T16:00,5.4,28.0,28.0,0.0,28.0,1.77,99,88,97,28
2018-11-21T17:00,5.0,10.0,9.0,10.0,10.0,1.91,93,88,69,1
2018-11-21T18:00,4.7,0.0,0.0,0.0,0.0,1.98,93,92,2,0
2018-11-21T19:00,4.3,0.0,0.0,0.0,0.0,1.53,92,91,3,15
2018-11-21T20:00,3.7,0.0,0.0,0.0,0.0,1.43,21,1,1,20
2018-11-21T21:00,2.8,0.0,0.0,0.0,0.0,1.52,17,5,0,14
2018-11-21T22:00,2.5,0.0,0.0,0.0,0.0,1.39,10,9,0,1
2018-11-21T23:00,1.6,0.0,0.0,0.0,0.0,1.57,6,5,2,0
2018-11-22T00:00,1.3,0.0,0.0,0.0,0.0,1.62,8,2,7,0
2018-11-22T01:00,2.2,0.0,0.0,0.0,0.0,1.14,2,27,35,0
2018-11-22T02:00,2.6,0.0,0.0,0.0,0.0,1.56,34,10,33,0
2018-11-22T03:00,2.8,0.0,0.0,0.0,0.0,0.78,9,4,7,0
2018-11-22T04:00,2.7,0.0,0.0,0.0,0.0,0.45,5,4,2,0
2018-11-22T05:00,1.0,0.0,0.0,0.0,0.0,1.25,2,1,1,0
2018-11-22T06:00,0.7,0.0,0.0,0.0,0.0,1.13,8,7,1,0
2018-11-22T07:00,-0.1,0.0,0.0,0.0,0.0,1.64,10,10,1,0
2018-11-22T08:00,0.8,3.0,2.0,16.4,3.0,1.08,8,8,1,0
2018-11-22T09:00,2.8,84.0,35.0,364.0,84.0,0.89,2,1,2,0
2018-11-22T10:00,5.4,211.0,57.0,607.9,211.0,1.22,4,0,4,0
2018-11-22T11:00,7.6,311.0,70.0,689.8,311.0,0.92,6,0,6,0
2018-11-22T12:00,9.4,371.0,78.0,723.5,371.0,0.63,5,0,5,0
2018-11-22T13:00,10.1,379.0,80.0,718.1,379.0,0.45,4,1,7,0
2018-11-22T14:00,10.7,341.0,78.0,687.0,341.0,0.51,2,0,2,0
2018-11-22T15:00,10.7,242.0,84.0,515.4,242.0,0.36,3,0,3,0
2018-11-22T16:00,9.5,141.0,51.0,466.7,141.0,0.81,66,2,3,65
2018-11-22T17:00,6.6,28.0,16.0,121.0,28.0,1.90,80,0,8,78
2018-11-22T18:00,7.8,0.0,0.0,0.0,0.0,1.62,95,4,18,94
2018-11-22T19:00,5.5,0.0,0.0,0.0,0.0,1.70,95,11,35,93
2018-11-22T20:00,4.8,0.0,0.0,0.0,0.0,1.58,91,8,47,82
2018-11-22T21:00,4.7,0.0,0.0,0.0,0.0,1.27,98,16,56,95
2018-11-22T22:00,5.6,0.0,0.0,0.0,0.0,0.51,90,22,58,78
2018-11-22T23:00,5.2,0.0,0.0,0.0,0.0,0.50,99,25,58,97
2018-11-23T00:00,5.2,0.0,0.0,0.0,0.0,0.32,90,75,55,55
2018-11-23T01:00,5.0,0.0,0.0,0.0,0.0,0.92,100,62,51,85
2018-11-23T02:00,5.3,0.0,0.0,0.0,0.0,0.98,88,85,62,0
2018-11-23T03:00,5.4,0.0,0.0,0.0,0.0,0.50,73,60,69,0
2018-11-23T04:00,5.2,0.0,0.0,0.0,0.0,0.64,79,18,61,61
2018-11-23T05:00,5.1,0.0,0.0,0.0,0.0,0.51,82,52,76,21
2018-11-23T06:00,4.9,0.0,0.0,0.0,0.0,0.61,95,56,87,71
2018-11-23T07:00,5.1,0.0,0.0,0.0,0.0,0.61,100,63,100,99
2018-11-23T08:00,5.2,1.0,1.0,0.0,1.0,0.64,100,68,100,98
2018-11-23T09:00,5.4,15.0,15.0,0.0,15.0,0.78,100,98,100,97
2018-11-23T10:00,5.7,28.0,28.0,0.0,28.0,0.20,100,97,100,98
2018-11-23T11:00,5.8,28.0,28.0,0.0,28.0,0.81,100,99,100,100
2018-11-23T12:00,6.2,38.0,38.0,0.0,38.0,1.20,100,100,100,89
2018-11-23T13:00,6.9,41.0,41.0,0.0,41.0,1.10,100,100,100,84
2018-11-23T14:00,7.3,43.0,43.0,0.0,43.0,1.30,100,98,100,94
2018-11-23T15:00,7.1,32.0,32.0,0.0,32.0,2.09,100,98,100,98
2018-11-23T16:00,6.8,33.0,33.0,0.0,33.0,1.98,100,99,100,98
2018-11-23T17:00,6.3,5.0,5.0,0.0,5.0,1.66,100,100,100,99
2018-11-23T18:00,6.2,0.0,0.0,0.0,0.0,1.90,100,100,100,99
2018-11-23T19:00,6.2,0.0,0.0,0.0,0.0,2.21,100,100,100,100
2018-11-23T20:00,6.2,0.0,0.0,0.0,0.0,1.60,100,100,100,99
2018-11-23T21:00,6.2,0.0,0.0,0.0,0.0,1.34,100,100,55,98
2018-11-23T22:00,6.0,0.0,0.0,0.0,0.0,2.06,100,100,100,100
2018-11-23T23:00,6.1,0.0,0.0,0.0,0.0,2.02,100,100,99,100
2018-11-24T00:00,6.2,0.0,0.0,0.0,0.0,2.62,100,100,99,100
2018-11-24T01:00,6.1,0.0,0.0,0.0,0.0,2.31,100,100,100,100
2018-11-24T02:00,5.8,0.0,0.0,0.0,0.0,2.72,100,100,81,75
2018-11-24T03:00,4.9,0.0,0.0,0.0,0.0,2.28,73,56,63,33
2018-11-24T04:00,4.3,0.0,0.0,0.0,0.0,2.28,34,30,15,1
2018-11-24T05:00,3.0,0.0,0.0,0.0,0.0,2.12,20,5,17,0
2018-11-24T06:00,2.7,0.0,0.0,0.0,0.0,2.25,28,24,8,0
2018-11-24T07:00,2.3,0.0,0.0,0.0,0.0,2.11,36,21,8,24
2018-11-24T08:00,2.0,3.0,2.0,17.4,3.0,1.36,29,24,7,2
2018-11-24T09:00,3.8,73.0,34.0,298.0,73.0,2.12,29,27,4,1
2018-11-24T10:00,5.8,186.0,65.0,491.5,186.0,1.22,4,0,4,0
2018-11-24T11:00,7.6,298.0,79.0,639.8,298.0,0.92,18,0,3,16
2018-11-24T12:00,8.8,363.0,81.0,708.2,363.0,0.81,30,0,4,28
2018-11-24T13:00,8.5,378.0,82.0,722.0,378.0,0.22,66,2,2,67
2018-11-24T14:00,9.2,274.0,155.0,315.7,274.0,0.22,84,29,2,80
2018-11-24T15:00,8.9,186.0,113.0,242.3,186.0,0.00,77,54,1,52
2018-11-24T16:00,8.4,112.0,56.0,297.6,112.0,0.58,69,63,1,32
2018-11-24T17:00,6.6,22.0,13.0,92.8,22.0,0.94,36,34,0,8
2018-11-24T18:00,5.4,0.0,0.0,0.0,0.0,0.98,29,12,0,20
2018-11-24T19:00,5.0,0.0,0.0,0.0,0.0,1.39,17,1,4,14
2018-11-24T20:00,4.6,0.0,0.0,0.0,0.0,1.44,11,9,4,0
2018-11-24T21:00,4.1,0.0,0.0,0.0,0.0,1.57,46,17,5,35
2018-11-24T22:00,4.4,0.0,0.0,0.0,0.0,0.89,84,32,9,78
2018-11-24T23:00,4.4,0.0,0.0,0.0,0.0,1.17,86,46,8,77
2018-11-25T00:00,4.1,0.0,0.0,0.0,0.0,1.28,64,33,29,48
2018-11-25T01:00,4.8,0.0,0.0,0.0,0.0,1.03,33,97,23,0
2018-11-25T02:00,5.8,0.0,0.0,0.0,0.0,0.91,100,100,55,80
2018-11-25T03:00,5.9,0.0,0.0,0.0,0.0,0.28,98,98,47,56
2018-11-25T04:00,5.7,0.0,0.0,0.0,0.0,0.67,100,100,27,19
2018-11-25T05:00,5.5,0.0,0.0,0.0,0.0,0.67,100,100,29,41
2018-11-25T06:00,5.2,0.0,0.0,0.0,0.0,1.70,86,68,30,59
2018-11-25T07:00,5.1,0.0,0.0,0.0,0.0,1.28,75,44,34,52
2018-11-25T08:00,5.1,1.0,1.0,0.0,1.0,0.81,79,44,33,61
2018-11-25T09:00,5.8,44.0,27.0,131.7,44.0,1.17,55,41,32,12
2018-11-25T10:00,7.3,127.0,61.0,272.0,127.0,0.94,75,41,29,59
2018-11-25T11:00,8.9,213.0,85.0,377.7,213.0,0.51,47,41,24,3
2018-11-25T12:00,9.7,241.0,83.0,400.1,241.0,0.40,48,40,27,0
2018-11-25T13:00,9.9,255.0,77.0,437.4,255.0,0.50,56,40,40,1
2018-11-25T14:00,10.0,200.0,86.0,304.7,200.0,1.03,56,33,42,15
2018-11-25T15:00,9.9,150.0,75.0,251.0,150.0,1.10,70,22,33,55
2018-11-25T16:00,9.4,88.0,46.0,225.8,88.0,0.61,63,28,35,42
2018-11-25T17:00,7.2,19.0,13.0,62.5,19.0,1.30,89,38,32,83
2018-11-25T18:00,8.1,0.0,0.0,0.0,0.0,0.50,96,40,49,92
2018-11-25T19:00,6.4,0.0,0.0,0.0,0.0,1.36,100,94,96,100
2018-11-25T20:00,6.8,0.0,0.0,0.0,0.0,1.40,100,45,100,100
2018-11-25T21:00,6.9,0.0,0.0,0.0,0.0,1.90,100,67,100,98
2018-11-25T22:00,6.6,0.0,0.0,0.0,0.0,1.58,100,38,100,100
2018-11-25T23:00,6.2,0.0,0.0,0.0,0.0,1.53,100,89,100,98
2018-11-26T00:00,6.1,0.0,0.0,0.0,0.0,1.93,100,19,100,0
2018-11-26T01:00,6.4,0.0,0.0,0.0,0.0,2.12,80,17,100,9
2018-11-26T02:00,6.2,0.0,0.0,0.0,0.0,0.71,6,2,5,1
2018-11-26T03:00,4.7,0.0,0.0,0.0,0.0,1.94,18,1,18,0
2018-11-26T04:00,4.0,0.0,0.0,0.0,0.0,1.98,70,0,70,0
2018-11-26T05:00,3.5,0.0,0.0,0.0,0.0,1.04,91,0,90,17
2018-11-26T06:00,4.2,0.0,0.0,0.0,0.0,1.56,94,0,94,0
2018-11-26T07:00,4.5,0.0,0.0,0.0,0.0,1.50,97,0,97,1
2018-11-26T08:00,4.6,0.0,0.0,0.0,0.0,1.75,99,4,97,91
2018-11-26T09:00,5.1,18.0,18.0,0.0,18.0,1.10,100,0,100,60
2018-11-26T10:00,5.9,45.0,45.0,0.0,45.0,0.32,100,0,100,44
2018-11-26T11:00,6.4,58.0,58.0,0.0,58.0,1.70,100,0,100,11
2018-11-26T12:00,6.7,48.0,48.0,0.0,48.0,1.22,100,1,100,0
2018-11-26T13:00,10.1,119.0,92.0,66.8,119.0,0.71,100,0,69,0
2018-11-26T14:00,11.0,283.0,115.0,452.3,283.0,0.58,55,0,55,0
2018-11-26T15:00,11.1,223.0,93.0,438.6,223.0,1.14,70,0,70,0
2018-11-26T16:00,10.0,100.0,56.0,239.2,100.0,0.80,91,0,91,0
2018-11-26T17:00,8.6,15.0,11.0,42.1,15.0,1.25,88,0,88,0
2018-11-26T18:00,7.7,0.0,0.0,0.0,0.0,1.33,75,0,75,0
2018-11-26T19:00,8.8,0.0,0.0,0.0,0.0,1.06,81,0,81,0
2018-11-26T20:00,7.3,0.0,0.0,0.0,0.0,0.94,93,0,93,0
2018-11-26T21:00,7.2,0.0,0.0,0.0,0.0,0.98,88,0,88,1
2018-11-26T22:00,6.6,0.0,0.0,0.0,0.0,1.02,74,0,74,0
2018-11-26T23:00,6.1,0.0,0.0,0.0,0.0,0.76,78,0,78,0
2018-11-27T00:00,3.8,0.0,0.0,0.0,0.0,1.61,63,2,63,0
2018-11-27T01:00,5.3,0.0,0.0,0.0,0.0,0.50,6,3,6,0
2018-11-27T02:00,5.0,0.0,0.0,0.0,0.0,0.42,8,6,3,0
2018-11-27T03:00,2.5,0.0,0.0,0.0,0.0,1.66,28,25,17,0
2018-11-27T04:00,3.8,0.0,0.0,0.0,0.0,1.22,37,16,12,23
2018-11-27T05:00,2.3,0.0,0.0,0.0,0.0,1.49,15,2,0,14
2018-11-27T06:00,2.3,0.0,0.0,0.0,0.0,1.39,10,0,9,2
2018-11-27T07:00,1.5,0.0,0.0,0.0,0.0,1.70,38,0,36,3
2018-11-27T08:00,0.6,1.0,1.0,0.0,1.0,1.21,11,0,1,10
2018-11-27T09:00,2.4,73.0,31.0,334.8,73.0,1.43,34,0,23,18
2018-11-27T10:00,5.4,196.0,65.0,555.5,196.0,1.48,70,0,0,70
2018-11-27T11:00,7.4,276.0,95.0,544.9,276.0,1.91,84,0,0,84
2018-11-27T12:00,9.4,347.0,106.0,620.3,347.0,1.77,75,0,0,75
2018-11-27T13:00,11.9,379.0,85.0,733.1,379.0,2.21,7,0,0,1
2018-11-27T14:00,12.6,350.0,69.0,761.9,350.0,1.10,0,0,0,0
2018-11-27T15:00,12.6,264.0,62.0,686.8,264.0,1.04,10,1,10,0
2018-11-27T16:00,10.7,140.0,48.0,505.5,140.0,1.36,88,0,84,78
2018-11-27T17:00,9.1,21.0,14.0,74.4,21.0,2.13,60,0,58,17
2018-11-27T18:00,6.7,0.0,0.0,0.0,0.0,1.89,1,0,1,0
2018-11-27T19:00,4.8,0.0,0.0,0.0,0.0,2.32,0,0,0,0
2018-11-27T20:00,4.3,0.0,0.0,0.0,0.0,1.92,0,0,0,0
2018-11-27T21:00,5.8,0.0,0.0,0.0,0.0,0.82,2,0,2,0
2018-11-27T22:00,5.3,0.0,0.0,0.0,0.0,0.95,4,0,3,1
2018-11-27T23:00,1.8,0.0,0.0,0.0,0.0,1.58,16,0,4,13
2018-11-28T00:00,1.8,0.0,0.0,0.0,0.0,1.70,16,0,2,14
2018-11-28T01:00,1.2,0.0,0.0,0.0,0.0,2.13,97,1,1,0
2018-11-28T02:00,1.2,0.0,0.0,0.0,0.0,1.14,32,1,1,31
2018-11-28T03:00,0.5,0.0,0.0,0.0,0.0,1.58,30,1,1,29
2018-11-28T04:00,-0.1,0.0,0.0,0.0,0.0,1.97,2,1,1,1
2018-11-28T05:00,1.9,0.0,0.0,0.0,0.0,1.00,3,1,2,1
2018-11-28T06:00,1.6,0.0,0.0,0.0,0.0,0.00,2,1,2,0
2018-11-28T07:00,1.3,0.0,0.0,0.0,0.0,0.63,6,1,2,5
2018-11-28T08:00,0.9,1.0,1.0,0.0,1.0,0.22,3,1,2,1
2018-11-28T09:00,1.5,69.0,27.0,339.5,69.0,0.51,28,1,3,25
2018-11-28T10:00,3.9,192.0,55.0,589.3,192.0,0.40,75,1,3,74
2018-11-28T11:00,6.6,300.0,71.0,696.2,300.0,0.10,55,0,2,55
2018-11-28T12:00,8.6,362.0,77.0,739.4,362.0,0.30,91,0,1,91
2018-11-28T13:00,10.0,368.0,96.0,683.0,368.0,1.06,76,0,1,22
2018-11-28T14:00,10.4,344.0,72.0,742.5,344.0,0.63,18,0,1,17
2018-11-28T15:00,10.2,257.0,62.0,667.9,257.0,0.36,12,0,0,12
2018-11-28T16:00,9.6,141.0,46.0,527.3,141.0,0.28,0,0,0,0
2018-11-28T17:00,8.4,25.0,12.0,139.4,25.0,0.61,3,0,0,3
2018-11-28T18:00,7.6,0.0,0.0,0.0,0.0,0.41,47,0,0,47
2018-11-28T19:00,6.7,0.0,0.0,0.0,0.0,0.58,87,0,0,87
2018-11-28T20:00,3.8,0.0,0.0,0.0,0.0,1.42,9,0,0,9
2018-11-28T21:00,1.6,0.0,0.0,0.0,0.0,1.70,9,0,0,9
2018-11-28T22:00,2.3,0.0,0.0,0.0,0.0,1.72,25,0,0,25
2018-11-28T23:00,2.8,0.0,0.0,0.0,0.0,1.28,76,0,0,76
2018-11-29T00:00,0.7,0.0,0.0,0.0,0.0,1.86,67,0,0,67
2018-11-29T01:00,2.4,0.0,0.0,0.0,0.0,1.13,97,0,0,93
2018-11-29T02:00,1.8,0.0,0.0,0.0,0.0,1.26,98,0,55,98
2018-11-29T03:00,0.6,0.0,0.0,0.0,0.0,1.21,94,0,90,91
2018-11-29T04:00,0.0,0.0,0.0,0.0,0.0,1.42,96,0,94,39
2018-11-29T05:00,-0.2,0.0,0.0,0.0,0.0,1.44,40,0,0,40
2018-11-29T06:00,-1.0,0.0,0.0,0.0,0.0,2.02,85,0,2,85
2018-11-29T07:00,1.1,0.0,0.0,0.0,0.0,1.00,91,0,6,90
2018-11-29T08:00,0.5,1.0,1.0,0.0,1.0,0.89,93,0,2,92
2018-11-29T09:00,1.5,63.0,32.0,254.1,63.0,0.89,96,0,0,96
2018-11-29T10:00,4.2,178.0,68.0,479.9,178.0,0.50,94,0,0,94
2018-11-29T11:00,5.9,266.0,104.0,497.3,266.0,1.12,97,2,0,97
2018-11-29T12:00,6.8,310.0,135.0,457.5,310.0,1.66,95,1,0,95
2018-11-29T13:00,6.8,330.0,135.0,493.0,330.0,1.12,95,0,0,97
2018-11-29T14:00,6.9,240.0,166.0,203.3,240.0,1.00,97,1,0,97
2018-11-29T15:00,6.8,182.0,127.0,189.7,182.0,1.12,82,0,0,82
2018-11-29T16:00,6.0,129.0,52.0,431.6,129.0,0.67,59,0,0,59
2018-11-29T17:00,3.6,23.0,12.0,119.0,23.0,1.70,36,2,0,35
2018-11-29T18:00,3.8,0.0,0.0,0.0,0.0,1.35,23,11,0,14
2018-11-29T19:00,4.2,0.0,0.0,0.0,0.0,0.28,32,26,0,7
2018-11-29T20:00,3.7,0.0,0.0,0.0,0.0,1.20,33,30,1,4
2018-11-29T21:00,3.1,0.0,0.0,0.0,0.0,1.00,28,26,4,3
2018-11-29T22:00,1.2,0.0,0.0,0.0,0.0,0.82,21,20,5,1
2018-11-29T23:00,-0.2,0.0,0.0,0.0,0.0,1.20,100,100,6,90
2018-11-30T00:00,0.9,0.0,0.0,0.0,0.0,0.86,100,100,6,94
2018-11-30T01:00,0.8,0.0,0.0,0.0,0.0,0.54,100,100,3,96
2018-11-30T02:00,-0.4,0.0,0.0,0.0,0.0,1.02,100,100,2,97
2018-11-30T03:00,0.1,0.0,0.0,0.0,0.0,1.71,100,100,2,98
